56	L5NXCV096608208	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052015223	087190278F93	087190278F8F	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
57	L5NXCV096609202	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051913831	087190279F7E	087190279F7A	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
58	L5NXCV09661020G	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052110684	08719028CBB5	08719028CBB1	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
59	L5NXCV096611205	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051910957	0CDD246D4CF9	0CDD246D4CF5	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
60	L5NXCV09661220A	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051910608	0871902797B3	0871902797AF	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
61	L5NXCV09661320C	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051925523	08719028676A	087190286766	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
62	L5NXCV09661420A	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052023379	0CDD24AB1CAF	0CDD24AB1CAB	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
63	L5NXCV09661520G	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912323	0871902865B2	0871902865AE	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
64	L5NXCV096616209	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051925626	087190287219	087190287215	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
65	L5NXCV096617209	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051925799	08719028B6FC	08719028B6F8	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
66	L5NXCV09661820E	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052024431	08719028B63E	08719028B63A	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
67	L5NXCV096619208	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051923475	087190279D76	087190279D72	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
68	L5NXCV09662020G	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912349	087190286800	0871902867FC	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
69	L5NXCV096621207	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051913110	087190286A3A	087190286A36	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
70	L5NXCV096622209	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051913000	087190279E39	087190279E35	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
